WARNING 2025-07-08 13:23:00,768 basehttp 14780 16956 "GET /api/auth/register/ HTTP/1.1" 405 5810
ERROR 2025-07-08 13:23:50,390 log 14780 16544 Internal Server Error: /api/auth/register/
Traceback (most recent call last):
  File "D:\Django Projects\Taskflow - Task managment system\taskflow_venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "D:\Django Projects\Taskflow - Task managment system\taskflow_venv\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Django Projects\Taskflow - Task managment system\taskflow_venv\Lib\site-packages\django\views\decorators\csrf.py", line 56, in wrapper_view
    return view_func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Django Projects\Taskflow - Task managment system\taskflow_venv\Lib\site-packages\django\views\generic\base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Django Projects\Taskflow - Task managment system\taskflow_venv\Lib\site-packages\rest_framework\views.py", line 509, in dispatch
    response = self.handle_exception(exc)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Django Projects\Taskflow - Task managment system\taskflow_venv\Lib\site-packages\rest_framework\views.py", line 469, in handle_exception
    self.raise_uncaught_exception(exc)
